Unnamed: 0,Unnamed: 0.1,article_filepath,article_name,count,date,dir,index_article,index_metadata,metadata_filepath,metadata_title,newspaper_city,newspaper_date,newspaper_issuenumber,newspaper_language,newspaper_publisher,newspaper_source,newspaper_title,newspaper_volume,sentiment,text,text_clean,type,energy
164,164,/Users/leonardovida/dev/HistAware/data/raw/delpher/1990s/1991/08-23/DDD_010567654/DDD_010567654_0294_articletext.xml,DDD_010567654_0294_articletext.xml,9,1991-08-23,/Users/leonardovida/dev/HistAware/data/raw/delpher/1990s/1991/08-23/DDD_010567654,3268821,,,,,,,,,,,,NE,"Bij de beoordeling van de Nederlandse gasvelden kwamen Norg, Tytsjerk, Eleveld en Warffum als meest geschikt uit de bus. Deze velden liggen in de buurt van de gasbel in Groningen en de hoofdtransportleidingen van de Gasunie (zie: illustratie). Alleen de fasvelden van Norg en Tytsjerk leken groot genoeg voor de opslag Van 4,5 miljard m' gas per jaar. De keuze viel uiteindelijk op Norg, omdat de investeringskosten relatief lager zijn. Het Drentse veld is in 1983 in produktie genomen en levert dagelijks 6 miljoen m' gas. Het aardgas voor de ondergrondse opslag in Norg zal worden aangevoerd vanaf de mengstations in Wienngermeer, Kootstertille en Ommen. Bij de aanvoer wordt gebruik gemaakt van de twee bestaande hoofdtransportleidingen van Groningen naar Ommen en Kootstertille. Voor de opslag van gas komt boven de grond bn Langeloo (ten noorden van Norg) een 20 hectare groot geasfalteerd terrein met compressoren en een gasbehandelingsstation. De asfaltlaag is nodig om bodemverontreiniging te voorkomen. NAM en Gasunie hopen in het najaar van 1995 te beginnen met het starten en uittesten van de compressoren die nodig zijn om het gas in bodem samen te persen. De eerste gasinjectie zal naar verwachting plaatsvinden in het voorjaar van 1996. De behandelingsinstallatie voor het drogen van gas moet in de winter daarop in bedrijf zijn. De installatie zal een capaciteit van 36 miljoen m' per dag hebben. In de toekomst behoort uitbreiding tot 80 miljoen m' tot de mogelijkheden.",bij de beoordeling van de kwamen en als meest geschikt de deze velden liggen in de van de gasbel in en de van de zie alleen de van en leken groot genoeg voor de opslag van miljard per jaar de viel op omdat de investeringskosten relatief lager zijn het veld is in in genomen levert dagelijks gas het aardgas voor de ondergrondse opslag in zal worden aangevoerd vanaf de in en bij de aanvoer wordt gemaakt van de twee bestaande van naar en voor de opslag van gas komt boven de grond ten noorden van een hectare groot geasfalteerd terrein met compressoren en een de is nodig om bodemverontreiniging te voorkomen nam en hopen in het najaar van te beginnen met het starten en van de compressoren die nodig zijn om het gas in bodem samen te persen de eerste zal naar verwachting plaatsvinden in het voorjaar van de voor het drogen van gas moet in de winter daarop in bedrijf zijn de installatie zal een capaciteit van miljoen per dag hebben in de toekomst behoort tot miljoen tot de mogelijkheden,p,Y
802,802,/Users/leonardovida/dev/HistAware/data/raw/delpher/1990s/1994/02-02/DDD_011020479/DDD_011020479_0193_articletext.xml,DDD_011020479_0193_articletext.xml,4,1994-02-02,/Users/leonardovida/dev/HistAware/data/raw/delpher/1990s/1994/02-02/DDD_011020479,1328117,3268.0,/Users/leonardovida/dev/HistAware/data/raw/delpher/1990s/1994/02-02/DDD_011020479/DDD:ddd:011020479:mpeg21.didl.xml.gz.xml,DDD:ddd:011020479:mpeg21.didl.xml.gz.xml,Groningen,1994-02-02,27.0,nl,Nieuwenhuis,Groninger archieven,Nieuwsblad van het Noorden,107.0,NE,"DEN HAAG - De Tweede Kamer neemt genoegen met de spijtbetuiging van minister Bukman van landbouw. Bukman probeerde begin januari een verhoging van de gasprijs voor tuinders te voorkomen uit vrees voor stemmenverlies voor het CDA. Een motie van afkeuring kreeg alleen steun van Groen Links. Premier Lubbers acht het overigens niet uitgesloten dat de gasprijs voor tuinders niet wordt verhoogd tot het huidige gemiddelde voor bedrijven. Lubbers erkende gisteren in de Kamer dat Bukman als dienaar van de Kroon het aanzien daarvan heeft geschaad door partijbelangen te laten prevaleren boven het algemeen belang. Bukman had zijn CDAcollega van economische zaken, Andriessen, in een vertrouwelijk briefje laten weten dat verhoging van de gasprijs moest worden uitgesteld, omdat het de CDA-aanhang onder de tuinders kon bedreigen. Lubbers zei daar nu over: ""Een dienaar van de Kroon wordt verondersteld de partij-jas even aan de kapstok te hangen. Publikatie van dergelijke stukken schaadt het aanzien van de Kroon en de politiek."" De premier meent dat het uitgelekte briefje vooral een beeld opriep dat staatsrechtelijk onjuist is. De brief zou voor h%t overgrote deel over niet partijpolitieke zaken gaan. Lubbers vindt het briefje echter wel strijdig met de politieke mores. Met tegenzin zal de premier op verzoek van GPV-kamerlid Van Middelkoop de Tweede Kamer vertrouwelijk inzage verschaffen in de rest van de brief. De 'amice-brief zou volgens Lubbers namelijk vooral zakelijke argumenten tegen verhoging van de gasprijs voor tuinders bevatten. Bukman trok openlijk het boetekleed aan. GroenLinks-kamerlid Van Ojik wilde dat de Kamer het gedrag van Bukman bij motie zou afkeuren, hetgeen tot het aftreden van de bewindsman had moeten leiden. De motie werd door geen enkele andere fractie gesteund.",de tweede kamer neemt genoegen met de van minister van probeerde begin een verhoging van de gasprijs voor te voorkomen vrees voor stemmenverlies voor het een motie van afkering kreeg alleen sten van groen links premier acht het overigens niet dat de gasprijs voor niet wordt verhoogd tot het gemiddelde voor bedrijven erkende gisteren in de kamer dat als dienaar van de kroon het aanzien daarvan heeft geschaad partijbelangen te laten prevaleren boven het algemeen belang had zijn van economische zaken in een briefje laten weten dat verhoging van de gasprijs moest worden omdat het de onder de kon bedreigen zei daar over een dienaar van de kroon wordt verondersteld de even aan de kapstok te hangen van dergelijke schaadt het aanzien van de kroon en de politiek de premier meent dat het briefje vooral een beeld opriep dat staatsrechtelijk is de brief zo voor deel over niet zaken gaan vindt het briefje echter wel strijdig met de politieke mores tegenzin zal de premier op verzoek van van de tweede kamer inzage verschaffen in de rest van de brief de zo volgens namelijk vooral zakelijke tegen verhoging van de gasprijs voor bevatten trok openlijk het boetekleed aan van wilde dat de kamer het gedrag van bij motie zo afkeren hetgeen tot het aftreden van de bewindsman had moeten de motie werd door enkele andere fractie,p,Y
484,484,/Users/leonardovida/dev/HistAware/data/raw/delpher/1990s/1992/01-24/DDD_010559876/DDD_010559876_0149_articletext.xml,DDD_010559876_0149_articletext.xml,5,1992-01-24,/Users/leonardovida/dev/HistAware/data/raw/delpher/1990s/1992/01-24/DDD_010559876,2061039,5243.0,/Users/leonardovida/dev/HistAware/data/raw/delpher/1990s/1992/01-24/DDD_010559876/DDD:ddd:010559876:mpeg21.didl.xml.gz.xml,DDD:ddd:010559876:mpeg21.didl.xml.gz.xml,Amersfoort,1992-01-24,11997.0,nl,Stichting Nederlands Dagblad,Nederlands Dagblad,Nederlands dagblad : gereformeerd gezinsblad / hoofdred. P. Jongeling ... [et al.],48.0,NE,"Minister Andriessen, met in zijn kielzog de Gasunie, vreest als gevolg van TPA een prijzenoorlog, waarvan de leveringsgarantie en het milieu de dupe zouden worden. De redenering die hij daarbij volgt is dat de Gasunie, die de de gasprijs bepaalt, als gevolg van de te verwachten prijsdalingen te weinig geld overhoudt voor de exploratie en exploitatie van kleine gasvelden. Commissaris Cardoso zei dat de gevolgen voor de Gasunie en de Samenwerkende Elektriciteits Produktiebedrijven (SEP) „minimaal"" zullen zijn. „Nederland is één van de grootste gasleveranciers"".",minister met in zijn kielzog de vreest als gevolg van een prijzenoorlog waarvan de en het de zoden worden de redenering die hij daarbij volgt is dat de die de de gasprijs bepaalt als gevolg van de te verwachten prijsdalingen te weinig geld voor de exploratie en exploitatie van kleine commissaris dat de gevolgen voor de en de samenwerkende minimaal zijn is van de grootste,p,Y
1978,1978,/Users/leonardovida/dev/HistAware/data/raw/delpher/1990s/1991/09-13/DDD_011019716/DDD_011019716_0436_articletext.xml,DDD_011019716_0436_articletext.xml,3,1991-09-13,/Users/leonardovida/dev/HistAware/data/raw/delpher/1990s/1991/09-13/DDD_011019716,3367273,8667.0,/Users/leonardovida/dev/HistAware/data/raw/delpher/1990s/1991/09-13/DDD_011019716/DDD:ddd:011019716:mpeg21.didl.xml.gz.xml,DDD:ddd:011019716:mpeg21.didl.xml.gz.xml,Groningen,1991-09-13,216.0,nl,Nieuwenhuis,Groninger archieven,Nieuwsblad van het Noorden,104.0,NE,"Het Gasunie Pensioenfonds had vorig jaar 45 procent van de gelden belegd in aandelen. Met name op de belangen in de Verenigde Staten en het Verre Oosten zijn forse verliezen geleden. Stegen de koersen hier in voorgaande jaren sterk, de daling was in 1990 ook sterker dan bijvoorbeeld in Nederland waar de CBS-index met 17 procent daalde. In totaal daalde het aandelenpakket van f 116 naar f 72 miljoen. ""Wie hoog stijgt valt ook diep terug,"" zegt woordvoerder B. Warner van de Gasunie. Warner ontkent dat door het omstreden handelen van de inmiddels ontslagen fondsbeheerder B. uit Groningen, het aandelenpercentage te hoog is opgelopen. ""We deden het al jaren zo."" Tegen B. loopt nog een justitieel onderzoek. Verder claimt de Gasunie f 2,7 miljoen van hem zijnde de vastgestelde strop die is vastgesteld van de door B. gepleegde fraude.",het pensioenfonds had vorig jaar procent van de gelden belegd in aandelen met name op de belangen in de verenigde staten en het verre oosten zijn forse verliezen geleden stegen de koersen hier in voorgaande jaren sterk de daling was in ook sterker dan bijvoorbeeld in waar de met procent daalde in totaal daalde het aandelenpakket van naar miljoen wie hoog stijgt valt ook diep terg zegt woordvoerder van de ontkent dat door het omstreden handelen van de inmiddels ontslagen het te hoog is opgelopen we deden het al jaren zo tegen loopt nog een onderzoek verder claimt de miljoen van hem zijnde de vastgestelde strop die is vastgesteld van de door gepleegde,p,N
660,660,/Users/leonardovida/dev/HistAware/data/raw/delpher/1990s/1990/10-20/DDD_010623500/DDD_010623500_0598_articletext.xml,DDD_010623500_0598_articletext.xml,5,1990-10-20,/Users/leonardovida/dev/HistAware/data/raw/delpher/1990s/1990/10-20/DDD_010623500,2450407,6250.0,/Users/leonardovida/dev/HistAware/data/raw/delpher/1990s/1990/10-20/DDD_010623500/DDD:ddd:010623500:mpeg21.didl.xml.gz.xml,DDD:ddd:010623500:mpeg21.didl.xml.gz.xml,Heerlen,1990-10-20,249.0,nl,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,KB C 101,Limburgsch dagblad,72.0,NE,"Minder verbruiken is geld besparen die leus blijft van kracht. Zeker nu toch wat het gas betreft een lichte prijssijging op komst is. Per 1 januari 1991 stijgt de gasprijs nog nauwelijks. Dat komt omdat de zogeheten referteperiode van die prijsontwikkeling is gelegen in de maanden vóór de Golfcrisis uitbrak (begint augustus). Per 1 juli 1991, zo staat wel vast, komt er niets terecht van de drie cent verlaging die al in gedachten was. Eerder zal het drie cent verhoging worden... Wie wil besparen op verbruik moet weten hoeveel er wordt verbruikt, dat is logisch. Daarom is het verstandig regelmatig gas- en elektriciteitsverbruik in de gaten te houden en de stand te noteren op de Meterkaart die (in grote delen van het land) inmiddels huis-aanhuis is verspreid. Wie die kaart niet heeft ontvangen kan hem gratis bij zijn/haar energiebedrijf halen. Op deze kaart men men 29 weken achtereen zowel gas- als elektriciteitsverbruik noteren. Zondag 14 oktober kan men gaan starten. Op die avond (of de andere morgen vroeg, desgewenst) woedt dan voor het eerste de stand genoteerd. Zo kunnen deelnemers tot en met april wekelijks het verbruik van gas en stroom volgen. Vanaf1 zaterdag 20 oktober brengt het Limburgs Dagblad wekelijks een tabel met het streefverbn»ik. .",minder is geld besparen die les blijft van kracht zeker toch wat het gas betreft een lichte op komst is per stijgt gasprijs nog komt omdat de zogeheten van prijsontwikkeling is in de maanden de begint per zo staat wel vast komt er niets terecht van de drie cent verlaging die al in gedachten was eerder zal het drie cent verhoging worden wie wil besparen op moet weten hoeveel er wordt dat is logisch daarom is het verstandig regelmatig en in de gaten te en de stand te noteren op de die in grote delen van het land inmiddels is verspreid wie die kaart niet heeft ontvangen kan hem gratis bij energiebedrijf halen op deze kaart men men weken achtereen zowel als noteren zondag oktober kan men gaan starten op die avond of de andere morgen vroeg desgewenst woedt dan voor het eerste de stand genoteerd zo deelnemers tot en met april wekelijks het van gas en stroom volgen vanaf zaterdag brengt het dagblad wekelijks een met het ik,p,Y
360,360,/Users/leonardovida/dev/HistAware/data/raw/delpher/1990s/1994/07-27/DDD_011005124/DDD_011005124_0255_articletext.xml,DDD_011005124_0255_articletext.xml,6,1994-07-27,/Users/leonardovida/dev/HistAware/data/raw/delpher/1990s/1994/07-27/DDD_011005124,1447747,3571.0,/Users/leonardovida/dev/HistAware/data/raw/delpher/1990s/1994/07-27/DDD_011005124/DDD:ddd:011005124:mpeg21.didl.xml.gz.xml,DDD:ddd:011005124:mpeg21.didl.xml.gz.xml,Heerenveen,1994-07-27,174.0,nl,J. Hepkema,Groninger archieven,Nieuwsblad van Friesland : Hepkema's courant,107.0,NE,"De WIEH-gevolmachtigde wil zomers 'om niet' Russisch gas aan de Gasunie leveren, die het kan verkopen en met de opbrengst de gasproducenten betalen. De 'eigen' produktie kan dan (gedeeltelijk) worden stilgelegd. De calorieën die zo in de grond blijven - 15 tot 20 miljard kubieke meter gas per jaar — zou Gazprom als strategische reserve mogen claimen. Verder zou de Gasunie om Vamall zo snel mogelijk in ontwikkeling te krijgen, voorleveranties kunnen doen aan afnemers die nu al gas willen van Gazprom, dat het bedrijf echter nog niet kan leveren. Ook strategisch kan de Gasunie een rol spelen,"" aldus",de wil zomers niet gas aan de leveren die het kan en met de opbrengst de betalen de kan dan gedeeltelijk worden stilgelegd de calorie die zo in de grond blijven tot miljard meter gas per jaar zo strategische reserve mogen claimen verder zo de om zo snel mogelijk in ontwikkeling te krijgen doen aan afnemers die al gas willen van dat het bedrijf echter nog niet kan leveren ook strategisch kan de een rol spelen,p,Y
1656,1656,/Users/leonardovida/dev/HistAware/data/raw/delpher/1990s/1990/03-03/DDD_010963464/DDD_010963464_0471_articletext.xml,DDD_010963464_0471_articletext.xml,3,1990-03-03,/Users/leonardovida/dev/HistAware/data/raw/delpher/1990s/1990/03-03/DDD_010963464,2862524,7332.0,/Users/leonardovida/dev/HistAware/data/raw/delpher/1990s/1990/03-03/DDD_010963464/DDD:ddd:010963464:mpeg21.didl.xml.gz.xml,DDD:ddd:010963464:mpeg21.didl.xml.gz.xml,Rotterdam,1990-03-03,13115.0,nl,De Arbeiderspers,Gemeentearchief Rotterdam,Het vrĳe volk : democratisch-socialistisch dagblad,45.0,VN,"Olie in de zee. Er vaart een olietanker op de klippen; een boorplatform is niet meer onder controle, of er drijft ergens een enorme olievlek van onbekende herkomst. Vogels, zwart van de olie, spoelen aan op de kust. Het gaat bij deze zichtbare vervuiling echter slechts om ongeveer vijf percent van de totale hoeveelheid olie, die als gevolg van menselijke activiteiten in de zee belandt. De overige 95 percent heeft bronnen die minder opvallen. Het zijn olieresten die via de rivieren meespoelen met industrieel en huishoudelijk afvalwater. Het zijn lozingen van booreilanden, tankers en andere schepen. Zelfs via de atmosfeer komt onopvallend, maar onverbiddelijk, een gestage stroom oliedeeltjes in de zee. Er is bij dit alles geen sprake van toevallige ongelukjes, maar van een voortdurende vervuiling; een deel van het (geaccepteerde) afval van een maatschappij waaruit olie niet meer is weg te denken. Laboratoriumonderzoek heeft uitgewezen dat de olie die door schepen wordt geloosd en de olie die weglekt uit offshoreplatforms het schadelijkst is. Olie die aan het zeeoppervlak wordt afgebroken, verdwijnt niet echt. Een deel verdampt en slaat elders met regenwater weer neer. Een ander deel verspreidt zich, uiterst fijn verdeeld, onder water. Zodra de deeltjes zich in het bodemslib vastzetten worden ze niet verder afgebroken. Volgens berekeningen is 10 tot 25 percent van de Noordzeebodem met olie vervuild. Een aanzienlijk deel van de olie vervuiling in de Noordzee wordt veroorzaakt door de offshore-industrie. Het werk op de booreilanden en produktieplatforms wordt letterlijk uit het zicht van de kust verricht. Verspreid over de hele Noordzee zijn op dit moment ongeveer honderdvijftig offshore-installaties in bedrijf. Op verplaatsbare booreilanden wordt naar olie en gas gezocht. Wanneer een winbaar veld is ontdekt, wordt daar een produktieplatform gebouwd om het zwarte goud op te pompen. Deze platforms staan vaak lange tijd op één plaats. De meeste zijn aangesloten op een net van in totaal achtduizend kilometer pijpleiding, dat zich op de bodem van de Noordzee uitstrekt voor het vervoer van olie of gas naar de vaste wal. In het Noordzee-gebied is rond honderdvijftig miljard gulden in de offshore-industrie geïnvesteerd. De sector biedt direct werk aan ongeveer vijftigduizend mensen. In het Nederlandse deel van het Continentaal Plat staan nu 53 offshore-installaties. Dit aantal zal binnenkort wel groeien, omdat het ministerie van Economische Zaken vorig jaar vijftig nieuwe vergunningen heeft uitgegeven om naar olie en gas te gaan zoeken. Uit het zicht van de kust wordt door de offshore-industrie helaas ook olie in de Noordzee 'gemorst'. Dat is ten minste 29.000 ton per jaar, een schatting waarover de overheden van de Noordzeestaten het eens konden worden. Sommige deskundigen komen in hun berekeningen driemaal zo hoog uit. Bij het boren wordt een spoelmiddel gebruikt om de boorbeitel te koelen en het gruis gemakkelijk naar boven te kunnen halen. Veel van de oliehoudende boorspoeling wordt in zee geloosd. Dat gebeurt ook met schoonmaakwater, waarin olieresten zitten. Daarnaast heeft de offshore ook een stevig aandeel in de chemische verontreiniging van de Noordzee. Op grote schaal worden bij voorbeeld zwaar giftige coatings gebruikt om staal- en betonconstructies en pijpleidingen onder water vrij te houden van aangroeiende algen en andere levende organismen. Deze zogeheten biociden vormen een permanente bron van vergiftiging. Uitgebreide onderzoekprogramma's hebben aangetoond dat binnen een straal van vijfhonderd meter rondom een platform het leven in de zee ernstig is aangetast. Binnen een straal van twee kilometer is de verstoring van de planten en dierenwereld goed merkbaar. Dat het ook anders kan bewijst een boor- en produktieplatform van Petroland in de Waddenzee. Onder grote druk van milieu-organisaties is daar een voorbeeldige installatie gebouwd waaruit geen lozingen van olie of chemicaliën plaatsvinden. Deze stoffen worden in speciale containers opgevangen en voor verdere verwerking naar de vaste wal gebracht. Het gevaar van een ongeluk blijft echter.",olie in de zee er vaart een olietanker op de klippen een boorplatform is niet meer onder controle of er drijft ergens een enorme olievlek van onbekende herkomst vogels van olie spoelen aan op de het bij deze zichtbare echter slechts om ongeveer vijf percent van de totale hoeveelheid olie die als gevolg van menselijke activiteiten in de zee belandt de overige percent heeft bronnen die minder opvallen het zijn die via de rivieren met en afvalwater het zijn lozingen van tankers en andere schepen zelfs via de atmosfeer komt onopvallend maar onverbiddelijk een gestage stroom in de zee er is bij dit alles geen sprake van toevallige maar van een een deel van het geaccepteerde afval van een maatschappij olie niet meer is weg te denken heeft dat de olie door schepen wordt geloosd en de olie die weglekt het schadelijkst is olie die aan het wordt afgebroken verdwijnt niet echt een deel verdampt en slaat elders regenwater weer neer een ander deel verspreidt zich fijn verdeeld onder water zodra de deeltjes zich in het bodemslib vastzetten worden ze niet verder afgebroken volgens berekeningen is tot percent van de met olie een aanzienlijk deel van de olie in de wordt veroorzaakt door de het werk op de en wordt letterlijk het zicht van de verricht verspreid over de hele zijn op dit moment ongeveer in bedrijf op verplaatsbare wordt naar olie en gas gezocht wanneer een veld is ontdekt wordt daar een om het zwarte op te pompen deze platforms staan vaak lange tijd op plaats de meeste zijn aangesloten op een net van in totaal kilometer pijpleiding dat zich op de bodem van de voor het vervoer van olie of gas naar de vaste wal in het is rond miljard in de ge de sector biedt direct werk aan ongeveer mensen in het deel van het continentaal plat staan dit aantal zal binnenkort wel groeien omdat het ministerie van economische zaken vorig jaar vijftig heeft om naar olie en gas te gaan zoeken het van de wordt door de helaas ook olie in de dat is ten minste ton per jaar een schatting waarover de overheden van de het eens konden worden sommige komen in berekeningen driemaal zo hoog bij het boren wordt een om de boorbeitel te koelen en het gris gemakkelijk naar boven te halen veel van de wordt in zee geloosd dat ook met waarin zitten daarnaast heeft de offshore ook een stevig aandeel in de chemische verontreiniging van de op grote schaal worden bij voorbeeld zwaar giftige coatings om en en pijpleidingen onder water vrij te van algen en andere levende organismen deze zogeheten vormen een permanente bron van vergiftiging onderzoekprogramma hebben aangetoond dat binnen een straal van vijfhonderd meter rondom een platform het leven in de zee ernstig is aangetast binnen een straal van twee kilometer is de verstoring van de planten en dierenwereld goed merkbaar dat het ook anders kan bewijst een en van in de onder grote van is daar een voorbeeldige installatie geen lozingen van olie of plaatsvinden deze stoffen worden in speciale containers opgevangen en voor verdere verwerking naar de vaste wal gebracht het gevaar van een blijft echter,p,Y
1679,1679,/Users/leonardovida/dev/HistAware/data/raw/delpher/1990s/1994/01-26/DDD_010628853/DDD_010628853_0173_articletext.xml,DDD_010628853_0173_articletext.xml,3,1994-01-26,/Users/leonardovida/dev/HistAware/data/raw/delpher/1990s/1994/01-26/DDD_010628853,964256,2359.0,/Users/leonardovida/dev/HistAware/data/raw/delpher/1990s/1994/01-26/DDD_010628853/DDD:ddd:010628853:mpeg21.didl.xml.gz.xml,DDD:ddd:010628853:mpeg21.didl.xml.gz.xml,Amersfoort,1994-01-26,12616.0,nl,Stichting Nederlands Dagblad,Nederlands Dagblad,Nederlands dagblad : gereformeerd gezinsblad / hoofdred. P. Jongeling ... [et al.],50.0,NE,"ccï-N - Het gasveld Langelo bij Norg is de meest geschikte • ■ voor de ondergrondse opslag van aardgas. Tot die concluolcat mt een commissie milieu-effect-rapportage in een nader adiie* m de provincie Drenthe. Alleen velden op het vasteland zijn :ieSMht omdat buitengaatse opslag te kostbaar wordt geacht. 'ndervomt'naar voren als zeer goed, Bergermeer als goed en Tiet*>rg , matig geschikt. Norg blijkt verder de enige lokatie die in «ïoerationeel kan zijn. Volgens NAM en Gasunie is onder-1 Hse gasopslag noodzakelijk om een buffervoorraad gas te P°?J: om in strenge winters een ongestoorde gasleverantie te :^n blijven garanderen.",het bij is de meest geschikte voor de ondergrondse opslag van aardgas tot die een in een de provincie alleen velden op het vasteland zijn omdat opslag te kostbaar wordt geacht voren als zeer goed als goed en tiet matig geschikt blijkt verder de enige lokatie die in kan zijn volgens nam en is noodzakelijk om een gas te om in strenge winters een ongestoorde te blijven garanderen,p,Y
748,748,/Users/leonardovida/dev/HistAware/data/raw/delpher/1990s/1992/05-12/DDD_010646658/DDD_010646658_0370_articletext.xml,DDD_010646658_0370_articletext.xml,4,1992-05-12,/Users/leonardovida/dev/HistAware/data/raw/delpher/1990s/1992/05-12/DDD_010646658,2121328,5397.0,/Users/leonardovida/dev/HistAware/data/raw/delpher/1990s/1992/05-12/DDD_010646658/DDD:ddd:010646658:mpeg21.didl.xml.gz.xml,DDD:ddd:010646658:mpeg21.didl.xml.gz.xml,Amsterdam,1992-05-12,32438.0,nl,Dagblad De Telegraaf,KB C 98,De Telegraaf,100.0,NE,"APELDOORN, dinsdag Door een verlaging van de gasprijs voor kleinverbruikers van 3,5 cent per kubieke meter per 1 juli is een gemiddeld gezin circa tachtig gulden per jaar minder kwijt, aldus de vereniging van exploitanten van gasbedrijven in Nederland (Vegin). Een gemiddeld gezin verbruikt jaarlijks 2300 kubieke meter. De 'bandbreedte' waartussen de gasprijs komt te liggen varieert dan van 46,5 en 52,6 cent per kuub. Het gasbedrijf berekent het tarief op basis van de eigen kostenstructuur, waardoor de tarieven van bedrijf tot bedrijf kunnen verschillen. De verlaging van de gasprijs voor kleinverbruikers is het gevolg van de gunstige ontwikkeling van de gasolieprijs, waaraan de gasprijs is gekoppeld.",dinsdag door een verlaging van de gasprijs voor van cent per meter per is een gemiddeld gezin circa tachtig per jaar minder de vereniging van exploitanten van in een gemiddeld gezin jaarlijks meter de waartssen de gasprijs komt te liggen varieert dan van en cent per het berekent het tarief op basis van de eigen waardoor de tarieven van bedrijf tot bedrijf verschillen de verlaging van de gasprijs voor is het gevolg van de ontwikkeling van de gasolieprijs waaraan de gasprijs is gekoppeld,p,Y
1686,1686,/Users/leonardovida/dev/HistAware/data/raw/delpher/1990s/1991/12-07/DDD_011019821/DDD_011019821_0302_articletext.xml,DDD_011019821_0302_articletext.xml,3,1991-12-07,/Users/leonardovida/dev/HistAware/data/raw/delpher/1990s/1991/12-07/DDD_011019821,3379740,8698.0,/Users/leonardovida/dev/HistAware/data/raw/delpher/1990s/1991/12-07/DDD_011019821/DDD:ddd:011019821:mpeg21.didl.xml.gz.xml,DDD:ddd:011019821:mpeg21.didl.xml.gz.xml,Groningen,1991-12-07,289.0,nl,Nieuwenhuis,Groninger archieven,Nieuwsblad van het Noorden,104.0,NG,"Waar is het plattebord van de NAM? 20 jaar hebben een half miljoen Groningers en Drenthen die meezakken met de bodemdaling door gaswinning erin geloofd. De NAM rept er in het paginagrote artikel van 26 nov. jl. niet meer over. Als u de doorsnedetekening aandachtig bekijkt zult u die ook niet zien. Wel ziet u dat van Aduard tot Grijpskerk de bodem in al die jaren stabiel is gebleven; daar werd dan ook geen gas gewonnen. Bij Visvliet ziet u wel lokale zakkingen, daar wordt dan ook wel gas",waar is het van de nam jaar hebben een half miljoen en die met de door gaswinning erin geloofd de nam rept er in het paginagrote artikel van niet meer over als de aandachtig bekijkt die ook niet zien wel ziet dat van tot de bodem in al die jaren stabiel is gebleven daar werd dan ook geen gas gewonnen bij ziet wel lokale zakkingen daar wordt dan ook wel gas,p,Y
482,482,/Users/leonardovida/dev/HistAware/data/raw/delpher/1990s/1991/02-21/DDD_010567501/DDD_010567501_0351_articletext.xml,DDD_010567501_0351_articletext.xml,5,1991-02-21,/Users/leonardovida/dev/HistAware/data/raw/delpher/1990s/1991/02-21/DDD_010567501,3871023,,,,,,,,,,,,VP,"„Niet alleen verdienen we aan het rijden op aardgas, het geeft bovendien een zeer schone verbranding. Het milieu is er zeer bij gebaat"", zegt hij. Sinds enkele jaren rijden vijfendertig auto's van GCN op aardgas. Het gasbedrijf beschikt zelf over een vulstation dat de auto's binnen enkele minuten voltankt. Thuistanken kan ook, maar dan vergt het vullen van de gasflessen in de auto een hele nacht. Hiervoor is een kleine compressor nodig. De gebruiker neemt dan het gas voor zijn auto gewoon af van het aardgasnet en betaalt aan het energiebedrijf. Binnenkort zullen vijftig thuistankinstallaties bij medewerkers worden geplaatst. De Golfoorlog heeft het rijden op alternatieve brandstoffen extra actueel gemaakt. Nederland beschikt over grote hoeveelheden aardgas en dat is in feite een grote luxe. Het is dan ook niet toevallig dat minister Andriessen van economische zaken deze maand liet weten 200 miljard kv bieke meter aardgas extra te wil len en te kunnen verkopen.",niet alleen verdienen we aan het rijden op aardgas het geeft bovendien een zeer schone verbranding het is er zeer bij gebaat zegt hij sinds enkele jaren rijden vijfendertig van op aardgas het beschikt zelf over een dat de binnen kan ook maar dan vergt het van de gasflessen in de een hele nacht hiervoor is een kleine compressor nodig de neemt dan het gas voor gewoon af van het aardgasnet en betaalt het energiebedrijf vijftig bij medewerkers worden geplaatst de heeft het rijden op alternatieve brandstoffen extra gemaakt beschikt over grote hoeveelheden aardgas en dat is in feite een grote het is dan ook niet toevallig dat minister van economische zaken deze maand liet weten miljard meter aardgas te wil en te verkopen,p,Y
