Unnamed: 0_x,type,text,article_name,date,index_article,article_filepath,dir,Unnamed: 0_y,metadata_title,index_metadata,metadata_filepath,newspaper_title,newspaper_date,newspaper_city,newspaper_publisher,newspaper_source,newspaper_volume,newspaper_issuenumber,newspaper_language,count
25407,p,"DE havens van Scheveningen. Kaden zyn er niet meer. Het is een berglandschap, samengesteld uit stapels tonnen, hoge massieve gevaarten met hier en daar een dal waarin een zoutploeg werkt en smalle paadjes naar de loggers aan de wallekant. Vaten, zover het oog reikt niets dan vaten. In de verte klimmen de kinderen er op en er af — kleine poppetjes. De weelderige oogst van de Noordzee is hier opgestapeld. Millioenen kilo's vette, voedzame haringen. De Noordzee schenkt met gulle hand dit najaar. Loggers varen 70—80 mijl uit de kust en zijn zo weerom met vangsten van vyf tot zes kantjes per net. De kaden liggen barstens vol. Er kan niets meer bij denkt men. En toch kondigt telkens de scheepshoorn van een binnenvarende logger een nieuwe vracht voedsel aan. Vernietiging DE „Ducdalf"" is het koffiehuis bij de afslag. Schubben aan de deurklink, schubben op de vette vloer, schubben aan de stoelen, schubben aan de kleren, de handen en gezichten van de vissers, die binnenbenen om een slok warmte te halen. wy zeggen: „Er ligt hier nog al wat haring, hè?"" Een visser, de beschubde pet in de neK, kykt op van zijn koffie: , Nog al wat haring? We stikken in de haring!"" Hij wijst uit het raam, naar de straat. Een zware vrachtauto rolt voorby, hoog opgetorst met zilverige haringltjven, waar een verdwaalde zonnestraal de vonken uitslaat. , Daar gaat-ie weer. Naar de vismeelf'abriek. Verse haring. Hij is nog bijna levendig. Drieduizend kisten van de vijf en dertig honderd naar de vismeelfabriek. Alleen van vanmorgen"". Zilveren voedsel, dat vernietigd wordt... Goed,en goedkoop JA, dat komt omdat er geen export is"", zegt een visserman op de kade. De Russen willen wel haring kopen, maar niet betalen"", zegt een burgerman, die naar het opzouten kykt. En hy haalt het Haagse „Parool"" uit zyn overjas. , Kijk maar zelf, hier staat het. 40.000 vaten kunnen we de Russen leveren en dan krygen we van hun bruinkool en kali. Maar die bruinkool is véél te duur, mynheer en ook niet goed. Ziet U, prijs vry hoog, kwalteit minder goed"". Ja, zo staat het in die krant, alsof er geen woord van gelogen is. Deskundigen, die verstand hebben van bruinkool en by deze transactie betrpkken zyn, hebben die krant ook gelezen. „Integendeel, het is uitstekende bruinkool deze VVB-briketten"", zo zeggen zij. Een eerste klas kwaliteit, die overeenkomt met de G.R. en de 8., de beste merken van Unior. En helemaal niet duur. De Union-briket kost de verbruiker ƒ 5.40 per honderd kilo. De VVBbriket krijgen we van de Russen Vaten vol kostelijk voedsel ...Zo ver het oog reikt. : — als we transport en alles ert tellen — voor ƒ 3.35 per honder kilo in Nederland"". Maar de kranten schreven ook, dat N derland al genoeg briketten heeft. „Onzin"", zeggen de deskundigen. „Ze! als er geen strenge winter komt is h< beter dat we een paar duizend te. goede briketten in voorraad hebben. dan dat de haring naar de vismeelfabrieken gaat"". Geen antwoord...., DAT is ook de mening van de reders. Niemand verdenkt er hen van communist te zijn. Zy willen alleen maar de overvloed aan haring verkopen en de Omdat er geen antwoord kwam is de kali-magnesium aan andere landen geleverd en is het aanbod vervangen door een andere soort kunstmest, n.l. kali-potas 40%. Maar de handelsvertegenwoordigers van de Sowjet-Unie hebben",DDD_010852387_0069_articletext.xml,1950-11-01,2059484,/Users/leonardovida/dev/HistAware/data/raw/delpher/1950/11-01/DDD_010852387/DDD_010852387_0069_articletext.xml,/Users/leonardovida/dev/HistAware/data/raw/delpher/1950/11-01/DDD_010852387,655.0,DDD:ddd:010852387:mpeg21.didl.xml.gz.xml,8622.0,/Users/leonardovida/dev/HistAware/data/raw/delpher/1950/11-01/DDD_010852387/DDD:ddd:010852387:mpeg21.didl.xml.gz.xml,De waarheid,1950-11-01,Amsterdam,s.n.,Internationaal Instituut voor Sociale Geschiedenis ZF 40364,10.0,457.0,nl,4
27424,p,"bruinkoolindustrie. Als het aan de Lausitzer Braunkohle Aktiengesellschaft, Laubag ligt wordt het dorp binnen een paar jaar letterlijk van de kaart geveegd. Laubag, die met ruim 20.000 werknemers voor de grootste particuliere bedrijvigheid zorgt in de Nieuwe Bondslanden en ook nog eens voor 200.000 indirecte arbeidsplaatsen zorgt bij toeleverings- en onderhoudsbedrijven, wil zich verder een weg vreten naar de Poolse grens. Laubag zegt de bruinkool nodig te hebben om de nabijgelegen energiecentrale in de toekomst van voldoende brandstof te kunnen voorzien. ; De bijna 400 inwoners zijn, J eigenlijk tegen de verwachting in, | in opstand gekomen tegen de honger van de bruinkoolgigant. Dankzij de ""Wende' in 1989 overigens. Hoewel er ook al in de DDR-jaren plannen bestonden het dorp op te offeren aan de bruinkool, hoorde de gemeenschap toentertijd nooit iets definitiefs over de plannen. Sinds Laubag via de Treuhand (ingesteld voor sanering en privatisering van voormalige Oostduitse staatsbedrijven) in handen kwam van een kolenwinner uit Saarland, kregen de bewoners voor het eerst de uitbreidingsplannen onder ogen. De schrik was groot toen ze zwart-op-wit zagen dat er van hun dorp niets, maar dan ook helemaal niets zou overblijven. Enorme machines - zo is de bedoeling - graven zich in Horno naar de diepte; een kaal landschap achterlatend. Laubag heeft weliswaar beloofd dat het gebied opnieuw zal worden beplant en zelfs in het vooruitzicht gesteld dat er meer flora en fauna terugkomt dan er nu is, maar daar hebben de inwoners geen boodschap aan. Zij moeten huis en haard verlaten en naar andere dorpen trekken. De royale schadevergoeding die in het vooruitzicht is gesteld, lokt niet. Horno wil gewoon Horno blijven. De inwoners voelen zich er thuis, temeer omdat alle huizen eigen bezit zijn en zoals burgemeester Siegert zegt 'bezit in de DDR-jaren niets voorstelde en nu eindelijk iets is.' Een rol speelt ook, dat de meeste bewoners van het tegen de Poolse grens aangeplakte dorpje jaren nodig hebben gehad om zich te wortelen. Bijna zonder uitzondering zijn ze afkomstig uit de voormalige Poolse gebieden die na de Tweede Wereldoorlog werden 'schoongeveegd van alle Duitse smetten'.",DDD_011020295_0672_articletext.xml,1993-06-26,609514,/Users/leonardovida/dev/HistAware/data/raw/delpher/1993/06-26/DDD_011020295/DDD_011020295_0672_articletext.xml,/Users/leonardovida/dev/HistAware/data/raw/delpher/1993/06-26/DDD_011020295,18.0,DDD:ddd:011020295:mpeg21.didl.xml.gz.xml,1474.0,/Users/leonardovida/dev/HistAware/data/raw/delpher/1993/06-26/DDD_011020295/DDD:ddd:011020295:mpeg21.didl.xml.gz.xml,Nieuwsblad van het Noorden,1993-06-26,Groningen,Nieuwenhuis,Groninger archieven,106.0,148.0,nl,4
164,p,"MAASTRICHT - Juridische stap- pen tegen de Duitse plannen om even over de grens by' Roermond bruinkool te gaan winnen, hebben weinig zin. Om de negatieve gevol- gen voor Nederland te beperken kan beter gebruik worden gemaakt van bestuurlijk overleg en politieke druk. • Dat concludeert het in Aken geves*- tigde onderzoeksbureau BeRLE, dat in opdracht van de provincie Limburg de mogelijkheid van wet- telijke procedures tegen de ontgin- ning van 'Garzweiler 2' heeft onder- zocht. De BeRLE-onderzoekers beoorde- len de inspraakmogelykheden bij ruimtelyke-ordeningprocedures en grensoverschrijdende milieu-effectrapportages als 'relatief zwakke instrumenten. Ze zien wel politieke onderhandelingsruimte', mits Nederland niet probeert de bruinkoolwinning volledig te verhinderen. De Duitse deelstaat Nordrhein- Westfalen besloot najaar 1991 winningsmaatschappy Rheinbraun in principe een concessie te geven voor Garzweiler 2. Nederlandse onderzoeken voorspellen echter een aanzienlijke daling van de grondwaterstand. Nog vorige week zegden de Duitse autoriteiten Nederland en met name de gemeente Roerdalen ruime inspraakmogelykheden toe. Gedeputeerde Staten van Limburg, die het BeRLE-rapport gisteren aan de leden van Provinciale hebben gestuurd, benadrukken dat al druk wordt overlegd met de Duitse autoriteiten. Overleg tussen gedeputeerde M. Lodewijks en de Duitse deelstaatminister Matthiessen leverde volgens GS al overeenstemming op over vergoeding danwei compensatic voor Nederlandse schade als gevolg van het bruinkoolveld Inden 2, dat al in exploitatie is. Minister Matthiesen heeft de provincie Limburg ook 'volledige betrokkenheid en inspraak' beloofd bij de opstelling van het Bruinkoolplan Garzweiier 2.",DDD_010637923_0115_articletext.xml,1993-04-15,400050,/Users/leonardovida/dev/HistAware/data/raw/delpher/1993/04-15/DDD_010637923/DDD_010637923_0115_articletext.xml,/Users/leonardovida/dev/HistAware/data/raw/delpher/1993/04-15/DDD_010637923,707.0,DDD:ddd:010637923:mpeg21.didl.xml.gz.xml,1016.0,/Users/leonardovida/dev/HistAware/data/raw/delpher/1993/04-15/DDD_010637923/DDD:ddd:010637923:mpeg21.didl.xml.gz.xml,Limburgsch dagblad,1993-04-15,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,KB C 101,75.0,88.0,nl,4
26327,p,"Het nadeel van bruinkool is, dat het relatief een hoog percentage 'onbrandbare stoffen' bevat, zoals water en as, waardoor de energieopbrengst lager ligt dan bij het normale steenkool. Dit heeft economische consequenties; gebruik en dus verkoop zijn alleen interessant als de bruinkool goedkoop is. En dat is alleen weer mogelijk als er niet teveel transport noodzakelijk is en in de buurt kan worden afgezet. Dat gebeurt in het geval van 'Horno' dan ook. Grootste afnemer van de exploirerende firma is een energiecentrale. Voor de rest wordt de bruinkool geperst m briketten, omgevormd tot gas en verwerkt tot cokes. Sinds met de industriële winning een aanvang is gemaakt, is er volgens de opgave van de firma Laubag 740 vierkante kilometer land op de schop genomen. In dit gebied ging maar 447 vierkante kilometer bos tegen de vlakte. Maar, zegt de firma Laubag in het informatiebombardement dat sinds de oplaaiende protesten wordt uitgevoerd, er ontstond inmiddels weer 385 kilometer nieuw gebied en er werd in totaal 227 vierkante kilometer nieuw bos aangeplant. De winning heeft in de jaren 1920 tot 1991 tot gevolg gehad dat bijna 25.000 mensen uit zo'n honderd dorpjes en gehuchten een ander onderkomen moesten zoeken. Hun woning stond simpel in de weg. Meestal verhuisden de 'getroffenen' naar plaatsen als Senftenberg en de stad Cottbus. Onder het DDR-regime gebeurde de 'Umsiedlung' gedwongen en zonder al te veel (financiële) begeleiding. De firma Laubag is in elk geval veel scheutiger. Ze legt een bedrag op tafel waarvoor elders een gelijkwaardige, maar nieuwe woning kan worden neergezet. Toch is dit voor de inwoners van Horno geen lokkertje. Zij willen gewoon hun eigen dorp houden.",DDD_011020295_0676_articletext.xml,1993-06-26,609126,/Users/leonardovida/dev/HistAware/data/raw/delpher/1993/06-26/DDD_011020295/DDD_011020295_0676_articletext.xml,/Users/leonardovida/dev/HistAware/data/raw/delpher/1993/06-26/DDD_011020295,18.0,DDD:ddd:011020295:mpeg21.didl.xml.gz.xml,1474.0,/Users/leonardovida/dev/HistAware/data/raw/delpher/1993/06-26/DDD_011020295/DDD:ddd:011020295:mpeg21.didl.xml.gz.xml,Nieuwsblad van het Noorden,1993-06-26,Groningen,Nieuwenhuis,Groninger archieven,106.0,148.0,nl,3
74887,p,ROERMOND - Minister Alders (VROM) ziet niets in een Duits/Nederlands onderzoek naar het verband tussen de beving en de bruinkoolwinning in Duitsland. De bewindsman noemt het 'uitermate onwaarschijnlijk' dat de bruinkoolwinning heeft geleid tot de aardschokken. De bruinkoolwinning in Duitsland vindt plaats op een diepte van hooguit enkele honderden meters. De aardbeving speelde zich echter tien tot twintig kilometer onder het aardoppervlak af. VVD-kamerlid Van Rey had hierover vragen gesteld.,DDD_010637419_0296_articletext.xml,1992-06-26,2776176,/Users/leonardovida/dev/HistAware/data/raw/delpher/1992/06-26/DDD_010637419/DDD_010637419_0296_articletext.xml,/Users/leonardovida/dev/HistAware/data/raw/delpher/1992/06-26/DDD_010637419,352.0,DDD:ddd:010637419:mpeg21.didl.xml.gz.xml,11082.0,/Users/leonardovida/dev/HistAware/data/raw/delpher/1992/06-26/DDD_010637419/DDD:ddd:010637419:mpeg21.didl.xml.gz.xml,Limburgsch dagblad,1992-06-26,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,KB C 101,74.0,149.0,nl,3
131380,p,GS verzoeken de Regierungsprasident te bewerkstelligen dat in het definitieve bruinkoolplan Garzweiler II hardere garanties voor handhaving van het grondwaterpeil op te nemen. Het dagelijks bestuur van de provincie Limburg wil daarom ook dat voor de bruinkoolwinning telkens een deel van de groeve in concessie wordt gegeven met een tijdelijke vergunning voor ongeveer tien jaar. In die periode zouden dan door een adequaat meetprogramma de daadwerkelijke effecten van de bruinkoolwinning op het grondwater kunnen worden vastgesteld.,DDD_010637652_0486_articletext.xml,1993-09-25,143933,/Users/leonardovida/dev/HistAware/data/raw/delpher/1993/09-25/DDD_010637652/DDD_010637652_0486_articletext.xml,/Users/leonardovida/dev/HistAware/data/raw/delpher/1993/09-25/DDD_010637652,262.0,DDD:ddd:010637652:mpeg21.didl.xml.gz.xml,367.0,/Users/leonardovida/dev/HistAware/data/raw/delpher/1993/09-25/DDD_010637652/DDD:ddd:010637652:mpeg21.didl.xml.gz.xml,Limburgsch dagblad,1993-09-25,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,KB C 101,75.0,226.0,nl,3
71810,p,De bond stelt dat terugdringen van kooldioxide-uitstoot vooral moet geschieden door het winnen van stroom uit bruinkool terug te dringen. Rheinbraun en RWE willen alleen technische verbeteringen aan de verwerkingsinstallaties aanbrengen. Volgens de bond proberen de ondernemingen met de toegezegde miljardeninvesteringen in feite overheidstoestemming voor Garzweiler II te kopen. Protestgroepen van burgers vinden dat de zogeheten Kobratechniek' in de plannen onvoldoende aan bod komt. Bij deze combinatie van een elektriciteitcentrale en een geïntegreerde bruinkoolvergasser ligt het rendement ongeveer vijftien procent hoger en is dus minder bruinkool nodig. RWE Energie en Rheinbraun hadden al eerder laten merken dat een Kobrainstallatie te duur zou uitpakken.,DDD_010638116_0223_articletext.xml,1994-11-01,1423430,/Users/leonardovida/dev/HistAware/data/raw/delpher/1994/11-01/DDD_010638116/DDD_010638116_0223_articletext.xml,/Users/leonardovida/dev/HistAware/data/raw/delpher/1994/11-01/DDD_010638116,365.0,DDD:ddd:010638116:mpeg21.didl.xml.gz.xml,3514.0,/Users/leonardovida/dev/HistAware/data/raw/delpher/1994/11-01/DDD_010638116/DDD:ddd:010638116:mpeg21.didl.xml.gz.xml,Limburgsch dagblad,1994-11-01,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,KB C 101,76.0,257.0,nl,3
92461,p,"Eindelijk is de provincie Limburg, bij monde van deputé ir. M. Lodewijks, in de regionale publiciteit getreden over het recente omstreden rapport van KIWA (Rijswijk) inzake relatie Duitse bruinkoolwinningen/verdroging Meinweggebied in Midden-Limburg. De nuance zou volgens deze bestuurder bij de buitenwacht in de interpretatie ontbreken. Het 'niet kunnen aantonen' van iets zou heel wat anders zijn dan dat er geen verband bestaat tussen delving van bruinkool in dagbouw door de multionational Rheinbraun AG èn de toenemende verdroging aldaar. Bovendien is het ook nog zo, dat de provincie Limburg zich keihard blijft verzetten tegen de gigantische bruinkoolwinningen, met name ook tegen de winning (na 2000) Garzweiler 11, een afgraving van 48 km2, vijftien kilometer van Vlodrop, zo kan men vernemen.",DDD_010638122_0094_articletext.xml,1994-11-08,1430097,/Users/leonardovida/dev/HistAware/data/raw/delpher/1994/11-08/DDD_010638122/DDD_010638122_0094_articletext.xml,/Users/leonardovida/dev/HistAware/data/raw/delpher/1994/11-08/DDD_010638122,376.0,DDD:ddd:010638122:mpeg21.didl.xml.gz.xml,3529.0,/Users/leonardovida/dev/HistAware/data/raw/delpher/1994/11-08/DDD_010638122/DDD:ddd:010638122:mpeg21.didl.xml.gz.xml,Limburgsch dagblad,1994-11-08,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,KB C 101,76.0,263.0,nl,3
42199,p,"Oorzaken van al deze ellende zijn de inefficiënte energieproduktie, het verkeer met tweetakt en zonder katalysator, het overvloedig gebruik van bestrijdingsmiddelen en gewasbeschermers in de landbouw en het ontbreken van verantwoorde afvalverwerking. Tsjechoslowakije voorziet in veertig procent van de energiebehoefte door bruinkool, dat wordt gewonnen in tientallen kilometers tot woestijn herschapen dagbouwbedrijven. Elk jaar delft men 100 miljoen ton en wordt vijf keer zoveel grond verplaatst. Dat proces kost al een bonk energie. Bruinkool heeft een lagere calorische waarde dan steenkool (dat twintig procent van de Tsjechische energievoorziening dekt) en om dezelfde hoeveelheid stoom voor het opwekken van warmte en stroom in elektriciteitscentrales te genereren, heb je dus meer nodig. Die energiecentrales zijn gemiddeld drie keer zo inefficiënt als de Westeuropese. Eenmaal thuis ontbreekt het veel Tsjechische radiatoren aan een thermostaat. Drie seizoenen lang staat de verwarming roodgloeiend, zodat je met de ramen open slaapt en 's nachts hoestend wakker wordt. Want fabrieken en energiecentrales samen zorgen voor een jaarlijkse uitstoot van bijna 3 miljoen ton zwaveldioxyde (179 kilo per persoon, waarmee Tsjechoslowakije nummer twee in Europa is, na de voormalige DDR), 1,3 miljoen ton koolmonoxyde en grote hoeveelheden stof en vliegas. Bruinkool bepaalt met donkere tabak, alcoholica en knoflook het geurenpalet van Oost-Europa, maar na veertig jaar is de romantiek er wel vanaf. Water en bodem zijn kapot in Tsjechoslowakije. De Wereldbank kwam in juli '90 met een rapport vol onthutsende cijfers: tweederde van de Tsjechische rivieren is biologisch dood; de helft van het drinkwater is als zodanig ongeschikt. Op de rivieren wordt ongezuiverd geloosd. Het grondwater wordt verpest door de 260 kilo pesticide die er elk jaar op een hectare Tsjechische landbouwgrond gaan en de talloze lekken in de pijpleidingen en olietanks die de import vanuit de Sovjetunie decennia lang regelden.",DDD_010559688_0215_articletext.xml,1991-06-15,3264036,/Users/leonardovida/dev/HistAware/data/raw/delpher/1991/06-15/DDD_010559688/DDD_010559688_0215_articletext.xml,/Users/leonardovida/dev/HistAware/data/raw/delpher/1991/06-15/DDD_010559688,246.0,DDD:ddd:010559688:mpeg21.didl.xml.gz.xml,12299.0,/Users/leonardovida/dev/HistAware/data/raw/delpher/1991/06-15/DDD_010559688/DDD:ddd:010559688:mpeg21.didl.xml.gz.xml,Nederlands dagblad : gereformeerd gezinsblad / hoofdred. P. Jongeling ... [et al.],1991-06-15,Amersfoort,Stichting Nederlands Dagblad,Nederlands Dagblad,47.0,11809.0,nl,3
112909,p,"gen in de vochtigste stukjes van de Brunssumerheide. In de buurt van het bronnengebied stroomt de beek dwars door een kleine zandverstuiving. Deze onnatuurlijke situatie is te danken aan de bruinkoolwinning. Tot het begin van deze eeuw zijn enorme hoeveelheden zand met kipkarretjes hierheen gebracht. Het zand was afkomstig uit bruinkoolgroeven en werd destijds als onbruikbaar materiaal afgevoerd. Later kwamen er in deze streek grote groeven waarin zilverzand werd gewonnen. Je vindt trouwens overal in deze streek sporen van grootschalige graaf- en mijnbouw-activiteiten. Er is nogal wat zand, grind, bruinkool en steenkool gewonnen. Vaak zijn de groeven naderhand volgestort met afval en beplant met bomen en struiken. Op een plek waar voorheen zand en grind is gewonnen en vervolgens afval is gestort, ligt nu een 27-holes golfbaan.",DDD_010560054_0168_articletext.xml,1992-08-22,2288788,/Users/leonardovida/dev/HistAware/data/raw/delpher/1992/08-22/DDD_010560054/DDD_010560054_0168_articletext.xml,/Users/leonardovida/dev/HistAware/data/raw/delpher/1992/08-22/DDD_010560054,393.0,DDD:ddd:010560054:mpeg21.didl.xml.gz.xml,9852.0,/Users/leonardovida/dev/HistAware/data/raw/delpher/1992/08-22/DDD_010560054/DDD:ddd:010560054:mpeg21.didl.xml.gz.xml,Nederlands dagblad : gereformeerd gezinsblad / hoofdred. P. Jongeling ... [et al.],1992-08-22,Amersfoort,Stichting Nederlands Dagblad,Nederlands Dagblad,48.0,12177.0,nl,3
26707,p,"Middelpunt van Horno is de fors uitgevallen dorpskroeg, die zoals zoveel overblijfselen uit het ex-DDR-tijdperk, een wat vervallen indruk maakt. Het was in deze lokaliteit, waar het dorp zijn bruiloften en partijen houdt, dat de bevolking haar eerste protestbijeenkomst hield. Het was de inwoners gelukt om een topper als gastspreker te krijgen: de premier van Brandenburg Stolpe. Hij had te kennen gegeven Horno in haar strijd voor een ongestoorde toekomst te zullen steunen. Aanvankelijk liet Stolpe zich tijdens de redevoering op het toneel van het dorpshuis ook zo uit, maar een plotselinge ommezwaai na het aanhoren van de argumenten van de 'tegenpartij', maakte de woede los. Stolpe toonde opvallend veel begrip voor de landhonger van de bruinkoolwinner. Sindsdien heeft Stolpe het verbruid en is hij een van de mensen die op de protestdoeken ook persoonlijk worden aangesproken. Stolpe wordt verweten dat hij de belangen van de mensen verkwanselt voor geld. In dit geval van bruine reus Laubag. In werkelijkheid heeft Stolpe gewoon politieke eieren voor zijn geld gekozen. De SPD maakte immers het behoud van de bruinkoolwinning in dit oostelijke deel van Duitsland tot inzet van de verkiezingen. Met succes, dat voornamelijk is te danken aan de grote werkgelegenheid die de kolenwinning in dit oud stukje DDR oplevert. Ook de bruinkoolindustrie wierp in de strijd, dat het verzet van Horno feitelijk neerkomt op een directe bedreiging van 1500 'verzekerde' arbeidsplaatsen. De werkgelegenheid is er geen oorzaak van geworden, dat het dorp in twee kampen is verdeeld. Dit is te danken aan het feit, dat slechts een tiental inwoners zijn brood in de kolenwinning verdient. De rest van de grotendeels oudere bevolking is werkzaam in de landbouw of op een van de vele mesterijen. Een op de drie inwoners heeft overigens het lot getroffen, dat na de grote sanering van de Treuhand van de talrijke staatsbedrijven zoveel Oostduitsers heeft bezocht: werkloosheid. Het is mede de reden dat Horno sindsdien zo'n verzorgde indruk maakt. Om hun tijd te doden wordt er door de inwoners extra aandacht aan de tuintjes besteed en zijn er ook",DDD_011020295_0673_articletext.xml,1993-06-26,609244,/Users/leonardovida/dev/HistAware/data/raw/delpher/1993/06-26/DDD_011020295/DDD_011020295_0673_articletext.xml,/Users/leonardovida/dev/HistAware/data/raw/delpher/1993/06-26/DDD_011020295,18.0,DDD:ddd:011020295:mpeg21.didl.xml.gz.xml,1474.0,/Users/leonardovida/dev/HistAware/data/raw/delpher/1993/06-26/DDD_011020295/DDD:ddd:011020295:mpeg21.didl.xml.gz.xml,Nieuwsblad van het Noorden,1993-06-26,Groningen,Nieuwenhuis,Groninger archieven,106.0,148.0,nl,3
27718,p,"De eoncesslehoudster — de reeds genoeme firma te Wassenaar — was bij het stopzetten der verdere exploitatie aan bepaalde voorwaarden gebonden. ZIJ moest bet terrein binnen het eoncessleveld van de «Herman"" bij bet beëindigen van de ontginning opleveren overeenkomstig de voorschriften van de acte van concessie. De gemeente Eygelshoven bestrijdt met nadruk, dat dit ook inderdaad volledig is geschiedt. Een sprekend voorbeeld van dit verzuim U het drama van de WottbocHerweg. Toen de exploitatie van de groeve • in 1944 opnieuw ter hand werd genomen, moest men om bij de bruinkool te komen eerst de erboven gelegen zandlaag afgraven. Dit zand voerd gestort tegenover de ontginning, Hnfcs van de WaubacHerweg. Als het regent spoelt dit zand de teeg op. Hst drukke mijnwérkersverkeer ovir de Waubacherweg ondervindt er veel hinder van. Telkens weer móet met man en macht morden gewerkt, om het zand van de weg te scheppen, daar ander* ernstige ongelukken kunnen ontstaan. De kwestie Is reeds enige malen in de Tweede Kamer ter sprake gekomen, waa* het Kamerlid Jos. Maenen uitvoerig de belangen der gemeente Eygelshoven heeft verdedigd. Het Staatstoezicht op de Mijnen stelde onderzoek in, waardoor echter geen verandering in de bestaande toestand werd gebracht. En tenslotte verklaarde minister Van dèn Brink, dat naar he% hem voorkwam het geschil tussen de gemeente Eygelshoven en de concessiehoudster der [voormalige bruinkoolgroeve „Herman"" ali leen kan woren opgelost door een aerechi teltjke uitspraak op basis van de mljnwet! geving. De gemeente tracht echter met de | firma te' Wassenaar alsnog een minnelijke «regeling te treffen. Daarbij spelen ook.andere meningsverschillen een rol. Het drama van de Waubacherweg H niet het enige ongerief, dat de exploitatie van de bruinkoolgroeve „Herman"" de gemeente heeft berokkend Leidt dit onderling overleg echter niet tot een bevredigende I oplossing, dan zal de rechter uitspraak I noeten doen. ,",DDD_010417739_0093_articletext.xml,1950-12-19,2060382,/Users/leonardovida/dev/HistAware/data/raw/delpher/1950/12-19/DDD_010417739/DDD_010417739_0093_articletext.xml,/Users/leonardovida/dev/HistAware/data/raw/delpher/1950/12-19/DDD_010417739,662.0,DDD:ddd:010417739:mpeg21.didl.xml.gz.xml,8630.0,/Users/leonardovida/dev/HistAware/data/raw/delpher/1950/12-19/DDD_010417739/DDD:ddd:010417739:mpeg21.didl.xml.gz.xml,Limburgsch dagblad,1950-12-19,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Sociaal Historisch centrum voor Limburg T 501,33.0,297.0,nl,3
27981,p,"EYGELSHOVEN, 18 Dee. (Eigen red,) — De voormarigt bruinkoölgroeve gierman te Eygelshoven heeft een wisselvallig verleden, ln 1918, toen er tengevolge van dt eerste wereldoorlog een nijpend tekort aan brandstof bestond, tverd met de •*• pïoltatie begonnen. Snipe jaren later, nedat dit tekort was' opgeheven, werd di ontginning, van de groeve gestaakt. Di onderneming* welke de ,tferman*< e*ploi* teerde, ging failliet en net werk bleef -. liggen-tot het'najaar van 1944. Toen .had de tweede wereldoorlog opnieuw in ons land een tekort aan brand? stof doen ontstaan. Een nieuwe onderneming — dé Maatschappij tot ontginning van Bruinkool en uitvoering van Werken, gevestigd te Wassenaar — ging de groeve weer ontginnen. Aanvankelijk met veel succes. Hef bedrijf floreerde. Lange rijen vrachtauto*, afkomstig uit alle provincies, wachtten bij de groeve geduldig hun beurt af, om met de begeerde bruinkool te worden geladen. In 1949 was echter de brandstofvoorziening van Nederland zo veel verbeterd, dat de exploitatie van de ,;Herman"" wederom niet langer lonend was, Opnieuw werd de ontginning, waarin naar schatting een 100.000 ton bruinkool bleef zitten, gestaakt",DDD_010417739_0091_articletext.xml,1950-12-19,2060496,/Users/leonardovida/dev/HistAware/data/raw/delpher/1950/12-19/DDD_010417739/DDD_010417739_0091_articletext.xml,/Users/leonardovida/dev/HistAware/data/raw/delpher/1950/12-19/DDD_010417739,662.0,DDD:ddd:010417739:mpeg21.didl.xml.gz.xml,8630.0,/Users/leonardovida/dev/HistAware/data/raw/delpher/1950/12-19/DDD_010417739/DDD:ddd:010417739:mpeg21.didl.xml.gz.xml,Limburgsch dagblad,1950-12-19,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Sociaal Historisch centrum voor Limburg T 501,33.0,297.0,nl,3
